M1,M2,M3,M4,M5,M6,M7,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M29,M30,M31,M32,M33,M35,M36,M37,M38,M39,M43,M44,M45,M46,M48,M49,M50,M51,M52,M53,M54,M63,M64,M65,M66,M67,M68,M69,M70,M71,M75,M81,M82,M85,M86,M87,M89,M90,M91,M95,M96,M97,M98,M99,M100,M101,M103,M105,M106,M107,M109,M116,M120,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151,M152,M153,M154,M155,M156,M157,M158,M164,M165,M166,M167,M168,M169,M170,M171,M174,M175,M176,M177,M178,M179,M182,M188,M193,M195,M196,M198,M199,M203,M204,M205,M206,M207,M208,M209,M210,M211,M212,M213,M214,M215,M216,M217,M218,M219,M220,M221,M222,M223,M224,M228,M229,M230,M231,M232,M233,M234,M235,M236
3372516.902,1514553.8569999998,1166535.169,5292589.84,5292589.84,3283401.645,24500000.0,464326.3545,15900000.0,55000000.0,481871.75700000004,205128.9391,3530875.115,3530875.115,3530875.115,305829.4646,305829.4646,254641.8836,381414.785,1750010.082,1750010.082,1750010.082,229192.505,157576.851,12100000.0,7142.5465,92708.261,92708.261,1277633.682,3914619.711,3706596.517,1741001.2380000001,555696.1475,555696.1475,555696.1475,37553.181639999995,377553.9683,2487622.418,7936248.009,7936248.009,976211.0859999999,976211.0859999999,1721714.0469999998,1080052.581,132347.2295,67164.375,638050.0445,36123.3185,56640.09,25600000.0,25600000.0,63986.3005,143352.81900000002,707291.8415,22600000.0,22600000.0,219427.81100000002,1634133.62,1708316.823,592888.787,104000000.0,2170243.921,598355.582,52304.8105,168718.0095,766860.7270000001,34800000.0,103699.336,51817.4915,174549.522,84504.155,149376.0345,530429.355,6712367.775,213130.105,4741118.121,304295.155,11600000.0,404829.8102,52811.9785,6248.0636030000005,29041.642000000003,4719266.871,2175357.445,4791441.367,4791441.367,14100000.0,14100000.0,14100000.0,14100000.0,14100000.0,10800000.0,129000000.0,56325.96906,1160155.916,711851.8265,79605.0985,272649.1083,292962.1479,12589.1265,8201512.147999999,8201512.147999999,13000000.0,11844.38285,4754744.23,126923.1353,4204076.575,17500000.0,367896.0395,367896.0395,367896.0395,61576.3095,15397.6495,15397.6495,15397.6495,15397.6495,29705.341289999997,2920265.33,2920265.33,2920265.33,329110.456,999.8475,26161.46637,308029.5548,45400000.0,745668.3465,8363.7155,34100000.0,1787508.721,6661188.735,23700000.0,1814.9414559999998,3897.6644450000003,836024.1875,1427697.664,3961226.9760000003,820947.5604,498278.5105,139324.3745,90298.477,240633.204,181263.43,59269.9774,129725.11300000001,109165.685,134000000.0,11400000.0,1432388.438,1432388.438,35100000.0,428335.466,3489374.335,3489374.335,50900000.0,5479056.187999999,4258044.342,4150344.8219999997,4150344.8219999997,45000000.0,23800000.0,3466302.212,8363.7155,58175.2945,58175.2945
8550055.041000001,3519147.2860000003,2472612.366,4548146.087,4548146.087,5211758.806,29400000.0,745568.3359,5423496.316000001,32900000.0,1377557.753,557101.4292,8929299.937,8929299.937,8929299.937,858899.1315,858899.1315,122708.48,245026.282,2817941.332,2817941.332,2817941.332,615959.9385,383335.8745,1792201.106,16097.309940000001,169114.39399999997,169114.39399999997,4113794.3219999997,2241462.262,4871829.429,3146793.0489999996,1038322.8809999999,1038322.8809999999,1038322.8809999999,581107.372,2049937.5369999998,4687304.869,10500000.0,10500000.0,4895764.17,4895764.17,1498638.187,3560250.655,277457.3315,351569.4599,955271.1774,31520.8585,77771.525,24700000.0,24700000.0,79044.1645,9161577.99,765924.6596,20600000.0,20600000.0,789771.291,3372760.798,649166.7815,69900000.0,64500000.0,2450789.8,533756.618,223240.3275,135461.39,789368.8575,19100000.0,188437.1652,274449.971,519538.1305,313441.8695,615702.6998,820892.0078,11000000.0,1369655.314,5818773.956,1554949.781,36600000.0,543674.0454,98318.3109,77840.0415,48382.8215,14500000.0,1236862.565,80000000.0,80000000.0,24200000.0,24200000.0,24200000.0,24200000.0,24200000.0,18100000.0,30200000.0,287365.6445,2989523.162,1604970.341,167960.3227,608785.3952,553615.1846,20161.481819999997,9350085.124,9350085.124,19000000.0,34392.697510000005,81400000.0,4214909.136,7546864.113,8751879.372000001,726871.412,726871.412,726871.412,129367.3115,51155.363,51155.363,51155.363,51155.363,23993.701,3590076.2189999996,3590076.2189999996,3590076.2189999996,252468.94600000003,15762.1215,333047.3655,240135.539,15300000.0,4016779.613,21218.071780000002,13700000.0,6103783.887999999,7899018.308999999,11700000.0,27200.1145,22092.7385,1797999.8530000001,1762323.8530000001,1831955.331,655800.5944,938022.1115,153582.1815,122053.296,192609.14899999998,114433.1925,151887.5702,146825.0665,188298.93600000002,40200000.0,4042843.314,450003.2405,450003.2405,12100000.0,142680.0011,1810579.221,1810579.221,19300000.0,3385038.992,947644.1479999999,2049378.7,2049378.7,11900000.0,4766641.472,5064141.782,21218.071780000002,122470.9276,122470.9276
7689977.502,2698462.854,3211291.825,2400332.647,2400332.647,3579341.143,17800000.0,535418.7685,7457905.613,16900000.0,417934.0745,313038.078,3492855.437,3492855.437,3492855.437,284651.584,284651.584,143838.2776,58709.5515,1923387.275,1923387.275,1923387.275,171734.5605,33085.28,2464492.934,4751.234148,127611.6235,127611.6235,487385.38399999996,851795.2035,3098634.436,2219470.847,333955.8005,333955.8005,333955.8005,19075.7575,153564.2945,1309684.625,7530094.155,7530094.155,22500000.0,22500000.0,1701609.885,3326873.8910000003,108331.5195,43181.931189999996,115143.325,3260.405,31255.12,16000000.0,16000000.0,26586.869,349987.1124,561988.074,23000000.0,23000000.0,1278366.5659999999,2730041.205,6571.594351,94600000.0,755603.3317,424970.8625,359597.05299999996,149125.8211,118330.2245,278851.019,9502.494,117904.63900000001,211543.2174,234757.8405,43031.8265,1258041.852,805622.305,14500000.0,853036.5025,6653225.786,1353396.23,11600000.0,21960.65778,60575.710170000006,21781.426,21874.125,8417495.536,641750.8177,6446125.501,6446125.501,8697169.618999999,8697169.618999999,8697169.618999999,8697169.618999999,8697169.618999999,12600000.0,65800000.0,198762.96600000001,1613362.8159999999,1754232.503,181214.9915,420484.2778,453378.066,8332.985519,1827944.415,1827944.415,24600000.0,11965.683,86100000.0,1259505.5,5459975.964,6296574.871,351864.328,351864.328,351864.328,112335.099,10286.75135,10286.75135,10286.75135,10286.75135,9420.164116,2545971.517,2545971.517,2545971.517,72813.69584,8351.07,256722.9421,136686.6014,1040176.4029999999,1428221.5680000002,35242.8875,84809.115,7533714.261,4838595.299,4166546.3439999996,2939.876449,2250.7695,1151322.613,519385.2352,221513.7529,297898.8381,749073.1490000001,112015.8357,93922.524,128918.32699999999,56972.57875,122553.368,110086.511,129413.7111,11800000.0,621797.501,105897.9075,105897.9075,2557908.477,50596.67479,1112779.312,1112779.312,701966.2590000001,1790593.31,98346.505,1059924.477,1059924.477,825106.4787,1192445.877,1396609.6609999998,35242.8875,158987.136,158987.136
2961694.535,746519.878,467077.98600000003,773142.324,773142.324,1059628.577,10300000.0,227894.708,6039708.485,6160951.668,435135.244,75150.307,2887307.139,2887307.139,2887307.139,609664.4259,609664.4259,125898.308,431204.04,1995692.199,1995692.199,1995692.199,309542.476,75638.6015,358584.535,836.4083889,179148.8239,179148.8239,2706682.9069999997,740074.3670000001,3259705.935,1321092.613,808078.7854,808078.7854,808078.7854,2588929.183,2392266.645,1952937.216,6657377.242000001,6657377.242000001,2988382.724,2988382.724,879743.5692,574519.8609,237582.34399999998,41926.37582,1422637.678,15164.471090000001,47169.33,15500000.0,15500000.0,36561.782589999995,386014.6958,618837.75,13000000.0,13000000.0,668562.2927,1377547.4,4179012.208,7294452.209,131000000.0,3552227.514,94445.73199999999,115264.2235,104631.9535,595470.6410000001,57000000.0,130222.7565,152148.2089,231384.1505,150051.8716,438340.6015,425960.3389,8884801.427000001,611160.4835,7925999.362000001,760685.0145,39400000.0,2329692.13,57385.117,9138.145782,35164.9765,3210152.4280000003,444400.2905,4971324.839,4971324.839,7971748.978999999,7971748.978999999,7971748.978999999,7971748.978999999,7971748.978999999,6512945.826,9883243.79,63043.65115,707964.9731,560894.2905,57613.9925,795607.806,315169.0384,17330.125630000002,6699917.647999999,6699917.647999999,2740856.9280000003,9378.033922,25300000.0,680751.931,5176934.271000001,7545305.696,958227.843,958227.843,958227.843,85524.3163,12285.4035,12285.4035,12285.4035,12285.4035,13272.5255,2642925.63,2642925.63,2642925.63,535144.2174,2552.839,146040.9645,134616.1596,33300000.0,1775638.96,2937.013098,29600000.0,5537817.55,15000000.0,10000000.0,3355.884,5602.864482999999,426712.2298,514842.4507,2461445.262,328886.9244,199241.4977,134369.1585,44501.92761,143357.358,129795.0795,121888.6881,87002.82800000001,227732.5286,85400000.0,8623448.599,1978839.475,1978839.475,26100000.0,780005.2353,4321838.603999999,4321838.603999999,55500000.0,4122238.335,1087163.31,4429339.093,4429339.093,22000000.0,6417350.255,1365491.281,2937.013098,45210.706,45210.706
3323909.2789999996,1001754.915,595849.236,1301193.244,1301193.244,4130550.582,4626369.3610000005,153274.3022,3511938.315,11200000.0,234048.375,136240.3208,5458372.637999999,5458372.637999999,5458372.637999999,323576.814,323576.814,71856.3765,140620.932,1255147.702,1255147.702,1255147.702,369775.9855,105145.269,301326.3039,12381.42029,100816.685,100816.685,727341.4915,1361583.6840000001,2288543.773,1960120.744,428568.0838,428568.0838,428568.0838,581558.114,3072590.0810000002,2582333.336,6125901.04,6125901.04,1048663.728,1048663.728,602417.2592,557506.162,370416.54,26291.891,212516.1122,12964.419,81516.565,19300000.0,19300000.0,29388.6125,231780.908,427075.3081,16900000.0,16900000.0,64575.352999999996,2443633.262,1600029.134,542773.9545,71100000.0,2775014.148,67142.755,32806.3935,58343.79875,401216.6405,21700000.0,72748.675,96321.5855,247829.955,72337.9969,190172.447,441472.7155,4488648.823,242738.7585,3695144.225,213086.11800000002,14800000.0,2090498.8969999999,61295.94,4627.074857,32990.7975,3938124.0160000003,330070.31899999996,147000000.0,147000000.0,4929186.999,4929186.999,4929186.999,4929186.999,4929186.999,4651821.116,3947261.329,548475.303,2515572.429,647319.7455,127641.15199999999,142245.4797,202180.7652,18200.4015,412773.439,412773.439,8955744.769,10521.39974,12200000.0,676064.8953,2047382.417,1259142.623,272537.7455,272537.7455,272537.7455,51068.3735,30521.931,30521.931,30521.931,30521.931,15453.251419999999,1673735.061,1673735.061,1673735.061,209707.9005,1959.536,28702.0075,129852.7122,660802.2679999999,1862218.384,3167.922823,18100000.0,827588.8459,4461466.454,23700000.0,4247.48985,2891.9835,870788.9940000001,512111.5973,1875343.767,255527.9792,149018.614,124022.0106,85725.8825,92693.04311,100904.39199999999,99718.472,62480.301,177403.833,2792966.78,327028.5339,64070.928,64070.928,4027217.8439999996,44388.84423,995279.8207,995279.8207,16700000.0,1833773.253,103651.9295,818083.4678,818083.4678,15300000.0,1623690.874,3169914.6010000003,3167.922823,70670.525,70670.525
3765579.8430000003,1992572.439,2831576.11,2276849.821,2276849.821,4168203.4680000003,12800000.0,674122.7640000001,938455.3520000001,6618089.72,339217.848,347218.32399999996,2831594.381,2831594.381,2831594.381,219191.827,219191.827,21607.9855,50920.3965,1978085.7140000002,1978085.7140000002,1978085.7140000002,836666.8885,46002.7645,64697.93916,16156.023000000001,75205.231,75205.231,1150143.0659999999,4866111.617,3781996.376,2765217.977,538906.9515,538906.9515,538906.9515,37103.3765,224981.1305,2189434.187,10500000.0,10500000.0,1466617.398,1466617.398,1808427.0359999998,3282154.8910000003,131310.878,52390.5355,108687.0581,19453.404,37295.56494,10800000.0,10800000.0,9167.563,264555.453,632856.0397,11300000.0,11300000.0,592318.899,2034981.9530000002,2223.069492,95300000.0,1029705.79,708576.926,185662.6145,247394.445,139290.2036,300961.999,2434463.5919999997,57419.6235,219127.2425,310327.2655,12041.49422,1231295.2140000002,862572.4770000001,8321795.788,837089.443,7213862.279,715309.9225,4611362.006,43033.5165,58039.429579999996,28885.7005,29298.17276,6076618.518999999,419980.5543,13200000.0,13200000.0,8321745.094,8321745.094,8321745.094,8321745.094,8321745.094,11700000.0,1942548.025,285803.767,1652254.2959999999,172960.8755,144762.0275,442554.783,664054.2954,3797.2811509999997,1898370.004,1898370.004,11200000.0,21643.90408,42400000.0,2224101.426,6714839.844,6863504.887,414892.8205,414892.8205,414892.8205,73535.01231,14272.99623,14272.99623,14272.99623,14272.99623,6111.5145,2826913.4480000003,2826913.4480000003,2826913.4480000003,20910.92931,10151.1665,8206.552055,175499.3475,1359117.1840000001,1947625.635,13705.893999999998,117940.472,6449625.221,445969.195,2582758.082,3949.166399,4968.306,792956.8345,533848.0711,203618.0167,294263.4675,820680.7440000001,125766.526,75187.2605,130070.7815,56664.75452,72374.8445,105299.064,84198.3245,19000000.0,272038.3048,178907.141,178907.141,1189326.332,47904.852999999996,560957.3555,560957.3555,489243.6615,992585.3635,133673.2485,942792.0037,942792.0037,939448.444,1628089.1,1860909.355,13705.893999999998,125549.6605,125549.6605
4289349.69,2975878.793,3301680.232,1414078.0869999998,1414078.0869999998,3842225.9960000003,28900000.0,393129.4545,1486214.033,21100000.0,409757.6465,1092382.364,8023150.195,8023150.195,8023150.195,1646583.6719999998,1646583.6719999998,33671.274260000006,422922.802,1048543.36,1048543.36,1048543.36,377489.1436,14846.018999999998,169162.3595,1834.109675,102691.7495,102691.7495,1213614.128,526755.9203,2134485.626,1116695.612,484287.2968,484287.2968,484287.2968,49427.189000000006,1399683.885,4049546.31,4812710.068,4812710.068,1025804.9559999999,1025804.9559999999,2045205.8269999998,1498551.3069999998,373061.4345,106625.0285,4980826.791999999,4105.214,74244.105,13900000.0,13900000.0,21597.66421,125882.1354,519640.8502,21500000.0,21500000.0,730591.92,1866199.334,2476.148126,14812987.0,1049919.834,544751.1145,601004.2215,20072.782,108988.5165,193522.62699999998,702118.4870000001,118701.621,56418.6295,191466.729,24276.7,76534.6525,726850.3620000001,1053585.73,349154.467,1726293.124,229357.6445,2200076.837,160416.2138,25625.05846,27140.4615,61397.72900000001,13500000.0,946229.1931,134562076.0,134562076.0,5247215.078,5247215.078,5247215.078,5247215.078,5247215.078,7650099.863,6255974.7360000005,103225.4555,3460531.624,471806.1645,41421.549,178350.6134,1076616.246,3796.4203789999997,5192708.416,5192708.416,30800000.0,10964.82756,62800000.0,2834883.5310000004,2560842.3680000002,4274355.669,502246.8015,502246.8015,502246.8015,154452.4645,22454.2885,22454.2885,22454.2885,22454.2885,12817.91733,1531519.12,1531519.12,1531519.12,225960.81699999998,2361.286745,10894.258020000001,73142.51697000001,988647.0415,1566104.27,9344.2075,3889674.0489999996,263804.5483,3574262.2830000003,2033573.631,6608.567756,6231.5505,536526.927,774682.923,1072960.8590000002,96727.32268,181593.30800000002,47432.489,47558.4195,42767.5559,36677.45483,32062.474489999997,74945.91,56123.8515,3264318.186,152388.577,95273.129,95273.129,7844808.837,112222.50099999999,1564242.361,1564242.361,8655180.223,1295410.758,196147.2845,246833.665,246833.665,1147221.356,1500215.22,2048054.5690000001,9344.2075,65410.208510000004,65410.208510000004
8503712.458999999,3283546.77,2749515.437,4351346.8780000005,4351346.8780000005,5003328.89,28300000.0,795329.3531,5919327.34,31300000.0,1403332.925,585053.1375,8798872.982,8798872.982,8798872.982,905804.0035,905804.0035,133430.5313,224085.1224,2874798.365,2874798.365,2874798.365,550173.3892,408627.1945,1385470.021,17175.918,142070.0775,142070.0775,4231014.407,2263851.601,5045318.572,2833640.425,1015842.135,1015842.135,1015842.135,580574.9715,2073378.3380000002,4268223.444,10100000.0,10100000.0,5521941.964,5521941.964,1218177.384,3538969.7860000003,301329.442,296356.37899999996,988703.5815,26803.81065,103429.69,22900000.0,22900000.0,85257.70300000001,9158855.518,796679.8690000001,21700000.0,21700000.0,848354.0179999999,3324380.745,710085.5042,72800000.0,65965345.0,2298640.27,476588.787,181932.2329,140990.2825,776587.0395,19600000.0,164261.2175,263243.2536,503163.029,277331.8443,700672.603,697787.9126,10800000.0,1287391.451,5801279.72,1372774.25,36900000.0,517725.9325,95021.757,85450.448,62852.0155,12500000.0,1256140.572,78800000.0,78800000.0,22900000.0,22900000.0,22900000.0,22900000.0,22900000.0,17600000.0,29500000.0,297685.9245,2989050.126,1492957.835,165315.74800000002,700022.5165,547301.6529999999,19735.17775,9881018.873,9881018.873,19100000.0,39760.614,81200000.0,4093599.615,7319077.055,8491353.777999999,756434.7555,756434.7555,756434.7555,86048.5545,47480.412000000004,47480.412000000004,47480.412000000004,47480.412000000004,20920.2955,3523578.433,3523578.433,3523578.433,269038.2685,16909.8625,272000.4633,248361.3691,15000000.0,3965853.9710000004,28785.814,14600000.0,5840224.009,7466845.887,12200000.0,30941.7115,24017.4205,1776400.073,1781971.435,1632400.385,736369.7729999999,1036968.2309999999,157421.5287,133849.782,194221.063,117684.3845,167368.8947,179559.80399999997,201828.0435,41400000.0,4299897.3,525851.955,525851.955,12900000.0,129593.4981,2203553.494,2203553.494,20600000.0,3403209.749,1052255.644,2167448.174,2167448.174,12300000.0,4828065.662,5293894.023,28785.814,138934.1622,138934.1622
2164997.715,980860.71,456624.2786,1862833.729,1862833.729,4000797.05,4110094.3660000004,172505.0645,4164736.858,6302616.4629999995,345743.0592,199483.4015,2153135.325,2153135.325,2153135.325,185396.4769,185396.4769,62716.11283,181409.08899999998,1421382.41,1421382.41,1421382.41,175983.8475,118212.39300000001,430876.0527,4441.920025,114371.509,114371.509,643889.9995,477940.5954,2046432.284,1955269.665,404374.095,404374.095,404374.095,466236.6734,2728186.276,3517488.4110000003,4835009.203,4835009.203,1609525.0980000002,1609525.0980000002,565065.29,1030319.98,177425.35,26789.7955,532294.8479,8620.313987000001,65506.61,19200000.0,19200000.0,36821.559,248755.647,520161.2821,4688453.741,4688453.741,103214.3695,1403033.814,698021.5905,2123033.09,83100000.0,960822.0725,65695.97035,66711.3715,67553.0455,443751.7585,22800000.0,40592.3935,67237.3915,247509.199,44044.785,169334.3155,482907.7275,4632798.007,227890.6695,3843572.938,241788.6885,8010177.407000001,3077119.098,64067.15719,5501.969028,34627.88699,4492432.575,278450.5295,5459952.266,5459952.266,6755164.17,6755164.17,6755164.17,6755164.17,6755164.17,4726975.496,1828421.562,145825.8345,549060.165,1202520.22,217187.90399999998,327814.56,161975.358,16415.777,1310142.053,1310142.053,9082939.456,8094.354,8629409.431,309406.1822,1937220.918,1173520.428,306872.6565,306872.6565,306872.6565,77044.41175,12835.035,12835.035,12835.035,12835.035,33850.9245,1743239.5180000002,1743239.5180000002,1743239.5180000002,198633.1805,4253.2463,33425.34386,110364.6424,1045825.5,905681.907,6464.7235,26300000.0,1904203.346,8805624.589,32400000.0,3453.156669,2368.863,472612.268,340070.7673,4317445.174,101494.4605,121959.7573,105748.524,66753.0645,112145.94300000001,92746.80784,50562.61762,114646.1,88944.9415,5690510.15,338588.4241,91530.20117999999,91530.20117999999,4417290.169,60640.58127,1436989.58,1436989.58,40300000.0,1855121.398,88296.95175,1134451.1979999999,1134451.1979999999,22500000.0,2216060.473,2668328.213,6464.7235,79887.606,79887.606
10700000.0,1382982.98,1979570.27,2202961.3619999997,2202961.3619999997,3017877.373,7223287.59,388327.7218,700267.0905,5389457.788,458472.7275,300810.797,2464424.978,2464424.978,2464424.978,388846.6545,388846.6545,16216.1975,107971.0436,1601308.304,1601308.304,1601308.304,1256123.832,70447.5465,79894.51024,4882.0295,129679.86099999999,129679.86099999999,1237648.8,464107.607,2233599.063,1556160.165,564965.2779999999,564965.2779999999,564965.2779999999,16436.33439,403389.7805,1803421.9719999998,6812781.732000001,6812781.732000001,2833122.145,2833122.145,1471481.4,1660661.6330000001,103174.72300000001,28563.72989,84848.02917000001,6072.411246,40707.095,13500000.0,13500000.0,43207.23053,275264.816,480748.1756,12900000.0,12900000.0,1049038.845,2201809.317,4506.151,14500000.0,606741.6461,146254.574,172174.80399999997,62540.579000000005,101971.6385,362161.14200000005,2334902.284,166583.4517,95731.50688,201395.9271,17375.609,314896.8057,587639.963,6562397.958,552964.067,5042134.938999999,832650.7109999999,20900000.0,53898.3405,34282.42975,13862.921,29099.9634,8712388.151,601163.5275,8594631.054,8594631.054,5632070.2,5632070.2,5632070.2,5632070.2,5632070.2,6806064.857999999,2388039.11,121094.349,2754212.8680000002,804155.3709999999,100102.3115,310374.2365,133948.7284,9307.817921,905821.295,905821.295,14300000.0,16090.723999999998,22200000.0,2906020.492,6773437.464,5244371.188,465601.4085,465601.4085,465601.4085,72301.96065,10316.50279,10316.50279,10316.50279,10316.50279,6814.011605,2007407.299,2007407.299,2007407.299,100936.5235,1709.7020000000002,182672.8341,109895.4685,718758.2505,1788063.461,35711.05239,1991814.0580000002,16100000.0,5282248.835,3366167.272,3049.873725,3082.275,1057138.3229999999,760431.1259999999,322841.8237,519166.0881,912302.6117,86604.016,88348.599,116544.6325,69200.17534,90676.2995,89802.6075,116631.51800000001,13300000.0,350799.501,69565.03968999999,69565.03968999999,3197803.597,24385.8901,1021918.3640000001,1021918.3640000001,624277.839,1107657.4679999999,89458.891,831954.3897,831954.3897,993556.6529999999,889357.1259999999,2681194.345,35711.05239,95614.4545,95614.4545
6583179.498,2046852.032,2794840.422,2725252.873,2725252.873,5172333.565,7396274.977000001,671419.7065,16700000.0,128000000.0,979604.0215,487271.0012,3160042.854,3160042.854,3160042.854,310678.49199999997,310678.49199999997,375236.9379,327641.096,1696447.124,1696447.124,1696447.124,974446.695,157291.8335,15200000.0,811.7606678,95072.07400000001,95072.07400000001,485076.984,3377843.707,2867492.647,3404703.373,401440.7005,401440.7005,401440.7005,23844.92547,525152.175,2933369.729,11100000.0,11100000.0,2109031.193,2109031.193,2045569.67,1087650.905,126526.851,90688.98307999999,91218.35252999999,4147.407586,114563.5848,28600000.0,28600000.0,37154.356,117352.5418,547131.9924,21200000.0,21200000.0,343145.591,3048026.01,2504027.817,1072925.105,166000000.0,897939.6795,2612076.0209999997,37603.168,78576.71502999999,514413.958,46188480.0,101280.9585,68997.9875,530085.8695,42925.710999999996,229170.2045,312793.3335,7063968.981000001,648288.4605,1868089.754,525857.8645,22800000.0,2033351.3930000002,64188.924000000006,5653.986999999999,49375.5735,7316379.499,1306101.202,8466498.002999999,8466498.002999999,11900000.0,11900000.0,11900000.0,11900000.0,11900000.0,15800000.0,135724961.0,291232.3285,5953539.288,1246351.674,197665.6175,286317.0511,426709.4548,16908.7635,555181.4789999999,555181.4789999999,14800000.0,12015.362,31000000.0,94279.79017000001,3514881.902,2791161.565,295441.7185,295441.7185,295441.7185,129927.435,13097.99137,13097.99137,13097.99137,13097.99137,53573.1015,2378847.152,2378847.152,2378847.152,98284.3105,6601.588000000001,419505.18,163418.4595,47200000.0,911954.4245,5526.870328,46600000.0,1273741.811,8294150.268999999,58300000.0,7338.933000000001,3849.9615,909644.1975,1702938.7040000001,5488593.332,203816.5633,245725.637,160836.9602,124055.677,193059.4645,198056.263,197084.542,119458.3685,213221.305,5368967.323,361061.81700000004,64844.6455,64844.6455,4630941.51,80163.3405,1415721.4109999998,1415721.4109999998,3876949.4310000003,2561040.977,154412.076,954342.0449,954342.0449,1755382.0219999999,1955396.733,4821941.233,5526.870328,117224.3865,117224.3865
4545691.746,1390026.9640000002,1686103.271,2117549.899,2117549.899,3617647.5539999995,7874307.315,540716.8265,734533.2220000001,10400000.0,637945.6935,263175.2555,3359719.9510000004,3359719.9510000004,3359719.9510000004,188239.5645,188239.5645,25247.647259999998,53932.927,1567306.17,1567306.17,1567306.17,196213.5652,31168.81,78349.1475,4090.9462350000003,104205.8935,104205.8935,278431.005,729528.3115,2573592.527,1414641.9740000002,285481.1315,285481.1315,285481.1315,29925.963,201777.611,2063087.615,7722071.466,7722071.466,1816604.718,1816604.718,1970530.467,3959924.4289999995,100488.585,18077.73214,85035.88216000001,11668.5415,48024.6,13400000.0,13400000.0,26470.815,463778.7506,429473.6065,9901891.159,9901891.159,273762.433,2247811.266,6381.5285,77300000.0,859368.8649,106393.5195,106387.326,27780.4867,115955.585,284738.815,58219.6605,66784.64021,126581.8085,180039.5555,18554.783,470965.8052,907507.7885,7566305.72,937900.314,7196116.2020000005,1114343.807,8336585.123,30458.382999999998,29559.151060000004,30387.6405,32222.353,7647142.33,326900.5459,12700000.0,12700000.0,7396906.641,7396906.641,7396906.641,7396906.641,7396906.641,8048099.266,3288472.933,167177.76,2467019.538,814923.4355,109900.4706,385002.159,16936.5622,6952.913871,970379.0055,970379.0055,15700000.0,16571.755090000002,46400000.0,795478.8890000001,3687250.2180000003,10500000.0,396739.42100000003,396739.42100000003,396739.42100000003,85907.18104,24440.772,24440.772,24440.772,24440.772,16885.0745,2085513.167,2085513.167,2085513.167,60644.4895,3248.737,129302.665,84492.39542999999,1047494.6390000001,1337529.961,37385.526,767021.3045,3693591.3189999997,3233646.4239999996,7861327.272999999,2730.093868,1596.735,969550.7615,839805.5090000001,346037.4539,680346.5289,951674.2715,127808.23,110642.3735,134212.7185,59617.0385,118471.4755,65908.33446,109872.9915,15300000.0,904587.5645,78608.92057999999,78608.92057999999,2665920.919,32404.22,670463.8972,670463.8972,1833887.5469999998,848712.8459999999,137627.1445,1167379.399,1167379.399,1562182.876,944712.3806,1918083.237,37385.526,80702.507,80702.507
2633552.849,1639392.2659999998,255958.9381,2033430.221,2033430.221,6576304.893999999,12200000.0,309166.8289,9778291.791000001,31100000.0,461024.4455,226948.1037,3931374.409,3931374.409,3931374.409,1352279.378,1352279.378,143953.3115,87063.409,1684906.131,1684906.131,1684906.131,255833.15,7620653.811000001,1642783.994,231234.4793,133527.03699999998,133527.03699999998,11800000.0,16500000.0,3205636.998,4041295.143,2069178.8059999999,2069178.8059999999,2069178.8059999999,809764.1265,11400000.0,1977562.9030000002,6439241.137,6439241.137,1384669.159,1384669.159,535619.0061,515092.1519,339391.3825,59835.829000000005,1282785.818,5745.0595,42002.42398,26000000.0,26000000.0,178065.8339,1484874.0219999999,1884075.9530000002,11700000.0,11700000.0,534820.3496,2658852.0919999997,622106.164,10500000.0,140000000.0,4751061.478,183499.7744,285495.6048,96163.504,537051.5055,22000000.0,48371.1145,314844.2535,426272.3063,235946.4209,649901.7978,516845.5795,11500000.0,985716.9870000001,4443234.475,705350.5997,216000000.0,277917.632,78942.97965,21552.37,24026.34577,5516422.583,878985.5325,4918434.69,4918434.69,12041783.0,12041783.0,12041783.0,12041783.0,12041783.0,9309514.008,60000000.0,296059.09,971828.0765,7261989.301,579499.944,1965366.708,356613.4805,24551.946,969787.392,969787.392,45200000.0,13771.401219999998,11700000.0,784837.016,6299664.403,2079081.019,983038.8946,983038.8946,983038.8946,107235.3605,13245.540840000001,13245.540840000001,13245.540840000001,13245.540840000001,14935.500580000002,2230990.539,2230990.539,2230990.539,240794.1665,258741.3797,128490.7307,345432.7455,5265051.817,2343730.469,2875.26,47500000.0,2008335.747,5800334.427,12200000.0,47.96608117,3599.127,701062.9805,341800.6393,1714885.3269999998,233303.2131,70371.423,83187.296,46880.007000000005,111872.1665,73228.469,48369.2685,220724.0635,72179.7875,22600000.0,2426294.127,301251.476,301251.476,21800000.0,90286.20155,5794224.049,5794224.049,68400000.0,7664253.136,276847.5005,1420982.514,1420982.514,31300000.0,4520914.044,1783601.561,2875.26,150034.1335,150034.1335
